,Fe,Ni,Cr,Composition,VEC mean,VEC_condition,EQ 1000C AL3TI_D022,EQ 1000C ALTI3_D019,EQ 1000C ALTI_L10,EQ 1000C BCC_B2,EQ 1000C BCC_B2#2,EQ 1000C BCT_A5,EQ 1000C C14_LAVES,EQ 1000C C15_LAVES,EQ 1000C C36_LAVES,EQ 1000C CBCC_A12,EQ 1000C CHI_A12,EQ 1000C CR3SI_A15,EQ 1000C CRNI2_OP6,EQ 1000C CRSI2_C40,EQ 1000C CU3SN_HT_GAMMA,EQ 1000C CU6SN5_HT,EQ 1000C CUB_A13,EQ 1000C CUTI_B11,EQ 1000C FCC_L12,EQ 1000C GAMMA_D83,EQ 1000C HCP_A3,EQ 1000C HEUSLER_L21,EQ 1000C LIQUID,EQ 1000C M5SI3_D88,EQ 1000C MNNI2,EQ 1000C MNNI_L10,EQ 1000C MOSI2_C11B,EQ 1000C MU_PHASE,EQ 1000C NI3TA_D0A,EQ 1000C NI3TI_D024,EQ 1000C NITI2,EQ 1000C NIZN_TP2,EQ 1000C SIGMA,EQ FCC SUM,EQ BCC SUM,EQ FCC/BCC SUM,EQ 1000C AL5FE4_D82,EQ 1000C ALCU_EPS_B82
437,0.06,0.4,0.54,Cr54Fe6Ni40,7.72,0.5,0,0,0,0.24030353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75969647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73E+19,9.73E+19,2.66E+20,0,0
438,0.06,0.42,0.52,Cr52Fe6Ni42,7.8,0.5,0,0,0,0.197119334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802880666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61E+19,2.61E+19,7.12E+19,0,0
439,0.06,0.44,0.5,Cr50Fe6Ni44,7.88,0.5,0,0,0,0.154070681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845929319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98E+18,6.98E+18,1.91E+19,0,0
440,0.06,0.46,0.48,Cr48Fe6Ni46,7.96,0.5,0,0,0,0.111148347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888851653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E+18,1.87E+18,5.11E+18,0,0
441,0.06,0.48,0.46,Cr46Fe6Ni48,8.04,0,0,0,0,0.068343882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931656118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01E+17,5.01E+17,1.37E+18,0,0
442,0.06,0.5,0.44,Cr44Fe6Ni50,8.12,0,0,0,0,0.025649531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974350469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34E+17,1.34E+17,3.67E+17,0,0
443,0.06,0.52,0.42,Cr42Fe6Ni52,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60E+16,3.60E+16,9.84E+16,0,0
444,0.06,0.54,0.4,Cr40Fe6Ni54,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64759E+15,9.64759E+15,2.64E+16,0,0
445,0.06,0.56,0.38,Cr38Fe6Ni56,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58506E+15,2.58506E+15,7.06253E+15,0,0
446,0.060606061,0.575757576,0.363636364,Cr36Fe6Ni57,8.424242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92666E+14,6.92666E+14,1.8924E+15,0,0
447,0.06,0.6,0.34,Cr34Fe6Ni60,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85599E+14,1.85599E+14,5.07067E+14,0,0
448,0.06,0.62,0.32,Cr32Fe6Ni62,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97312E+13,4.97312E+13,1.35868E+14,0,0
449,0.06,0.64,0.3,Cr30Fe6Ni64,8.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33254E+13,1.33254E+13,3.64057E+13,0,0
450,0.06,0.66,0.28,Cr28Fe6Ni66,8.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57054E+12,3.57054E+12,9.75489E+12,0,0
451,0.06,0.68,0.26,Cr26Fe6Ni68,8.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56723E+11,9.56723E+11,2.61381E+12,0,0
452,0.06,0.7,0.24,Cr24Fe6Ni70,8.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56353E+11,2.56353E+11,7.0037E+11,0,0
453,0.06,0.72,0.22,Cr22Fe6Ni72,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68689595578,68689595558,1.87663E+11,0,0
454,0.06,0.74,0.2,Cr20Fe6Ni74,9.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18405321670,18405321651,50284273907,0,0
455,0.06,0.76,0.18,Cr18Fe6Ni76,9.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4931691084,4931691066,13473630585,0,0
456,0.06,0.78,0.16,Cr16Fe6Ni78,9.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321442649,1321442632,3610248434,0,0
457,0.06,0.8,0.14,Cr14Fe6Ni80,9.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354079496,354079480,967363152,0,0
458,0.06,0.82,0.12,Cr12Fe6Ni82,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94875320,94875305,259204175,0,0
459,0.06,0.84,0.1,Cr10Fe6Ni84,9.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25421770,25421756,69453549,0,0
460,0.06,0.86,0.08,Cr8Fe6Ni86,9.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6811747,6811734,18610022,0,0
461,0.06,0.88,0.06,Cr6Fe6Ni88,9.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825206,1825194,4986540,0,0
462,0.06,0.9,0.04,Cr4Fe6Ni90,9.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489066,489055,1336139,0,0
463,0.06,0.92,0.02,Cr2Fe6Ni92,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131048,131038,358017,0,0
464,0.08,0.02,0.9,Cr90Fe8Ni2,6.24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35108,35117,95930,0,0
465,0.08,0.04,0.88,Cr88Fe8Ni4,6.32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9404,9412,25704,0,0
466,0.08,0.06,0.86,Cr86Fe8Ni6,6.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2517,2524,6887,0,0
467,0.08,0.08,0.84,Cr84Fe8Ni8,6.48,1,0,0,0,0.967885293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032114707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.1926882,677.8073118,1845,0,0
468,0.08,0.1,0.82,Cr82Fe8Ni10,6.56,1,0,0,0,0.917330545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082669455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.4133473,182.5866527,494,0,0
469,0.08,0.12,0.8,Cr80Fe8Ni12,6.64,1,0,0,0,0.867467025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132532975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5301319,49.4698681,132,0,0
470,0.08,0.14,0.78,Cr78Fe8Ni14,6.72,1,0,0,0,0.818235916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181764084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54529225,13.45470775,35,0,0
471,0.08,0.16,0.76,Cr76Fe8Ni16,6.8,1,0,0,0,0.769584002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230415998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.460831995,3.539168005,9,0,0
472,0.08,0.18,0.74,Cr74Fe8Ni18,6.88,0.5,0,0,0,0.72145616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27854384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27854384,0.72145616,2,0,0
473,0.08,0.2,0.72,Cr72Fe8Ni20,6.96,0.5,0,0,0,0.673824386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326175614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83E+27,6.83E+27,1.87E+28,0,0
474,0.08,0.22,0.7,Cr70Fe8Ni22,7.04,0.5,0,0,0,0.626640079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373359921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65E+27,2.65E+27,7.24E+27,0,0
475,0.08,0.24,0.68,Cr68Fe8Ni24,7.12,0.5,0,0,0,0.579867481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420132519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10E+26,7.10E+26,1.94E+27,0,0
476,0.08,0.26,0.66,Cr66Fe8Ni26,7.2,0.5,0,0,0,0.533474134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466525866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E+26,1.90E+26,5.20E+26,0,0
477,0.08,0.28,0.64,Cr64Fe8Ni28,7.28,0.5,0,0,0,0.487430549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512569451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10E+25,5.10E+25,1.39E+26,0,0
478,0.08,0.3,0.62,Cr62Fe8Ni30,7.36,0.5,0,0,0,0.441709914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558290086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E+25,1.37E+25,3.73E+25,0,0
479,0.08,0.32,0.6,Cr60Fe8Ni32,7.44,0.5,0,0,0,0.396287825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603712175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66E+24,3.66E+24,1.00E+25,0,0
480,0.080808081,0.343434343,0.575757576,Cr57Fe8Ni34,7.535353535,0.5,0,0,0,0.342594453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657405547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81E+23,9.81E+23,2.68E+24,0,0
481,0.08,0.36,0.56,Cr56Fe8Ni36,7.6,0.5,0,0,0,0.306252328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693747672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63E+23,2.63E+23,7.18E+23,0,0
482,0.08,0.38,0.54,Cr54Fe8Ni38,7.68,0.5,0,0,0,0.261600143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738399857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04E+22,7.04E+22,1.92E+23,0,0
483,0.08,0.4,0.52,Cr52Fe8Ni40,7.76,0.5,0,0,0,0.217168588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782831412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E+22,1.89E+22,5.16E+22,0,0
484,0.08,0.42,0.5,Cr50Fe8Ni42,7.84,0.5,0,0,0,0.172942196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827057804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06E+21,5.06E+21,1.38E+22,0,0
485,0.08,0.44,0.48,Cr48Fe8Ni44,7.92,0.5,0,0,0,0.1289068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8710932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36E+21,1.36E+21,3.70E+21,0,0
486,0.08,0.46,0.46,Cr46Fe8Ni46,8,0,0,0,0,0.085049414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914950586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63E+20,3.63E+20,9.92E+20,0,0
487,0.08,0.48,0.44,Cr44Fe8Ni48,8.08,0,0,0,0,0.04135812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95864188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73E+19,9.73E+19,2.66E+20,0,0
488,0.08,0.5,0.42,Cr42Fe8Ni50,8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61E+19,2.61E+19,7.12E+19,0,0
489,0.08,0.52,0.4,Cr40Fe8Ni52,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98E+18,6.98E+18,1.91E+19,0,0
490,0.08,0.54,0.38,Cr38Fe8Ni54,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E+18,1.87E+18,5.11E+18,0,0
491,0.08,0.56,0.36,Cr36Fe8Ni56,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01E+17,5.01E+17,1.37E+18,0,0
492,0.080808081,0.575757576,0.343434343,Cr34Fe8Ni57,8.464646465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34E+17,1.34E+17,3.67E+17,0,0
493,0.08,0.6,0.32,Cr32Fe8Ni60,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60E+16,3.60E+16,9.84E+16,0,0
494,0.08,0.62,0.3,Cr30Fe8Ni62,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64759E+15,9.64759E+15,2.64E+16,0,0
495,0.08,0.64,0.28,Cr28Fe8Ni64,8.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58506E+15,2.58506E+15,7.06253E+15,0,0
496,0.08,0.66,0.26,Cr26Fe8Ni66,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92666E+14,6.92666E+14,1.8924E+15,0,0
497,0.08,0.68,0.24,Cr24Fe8Ni68,8.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85599E+14,1.85599E+14,5.07067E+14,0,0
498,0.08,0.7,0.22,Cr22Fe8Ni70,8.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97312E+13,4.97312E+13,1.35868E+14,0,0
499,0.08,0.72,0.2,Cr20Fe8Ni72,9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33254E+13,1.33254E+13,3.64057E+13,0,0
500,0.08,0.74,0.18,Cr18Fe8Ni74,9.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57054E+12,3.57054E+12,9.75489E+12,0,0
501,0.08,0.76,0.16,Cr16Fe8Ni76,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56723E+11,9.56723E+11,2.61381E+12,0,0
502,0.08,0.78,0.14,Cr14Fe8Ni78,9.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56353E+11,2.56353E+11,7.0037E+11,0,0
503,0.08,0.8,0.12,Cr12Fe8Ni80,9.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68689595578,68689595558,1.87663E+11,0,0
504,0.08,0.82,0.1,Cr10Fe8Ni82,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18405321670,18405321651,50284273907,0,0
505,0.08,0.84,0.08,Cr8Fe8Ni84,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4931691084,4931691066,13473630585,0,0
506,0.08,0.86,0.06,Cr6Fe8Ni86,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321442649,1321442632,3610248434,0,0
507,0.08,0.88,0.04,Cr4Fe8Ni88,9.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354079496,354079480,967363152,0,0
508,0.08,0.9,0.02,Cr2Fe8Ni90,9.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94875320,94875305,259204175,0,0
509,0.1,0.02,0.88,Cr88Fe10Ni2,6.28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25421756,25421770,69453549,0,0
510,0.1,0.04,0.86,Cr86Fe10Ni4,6.36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6811734,6811747,18610022,0,0
511,0.1,0.06,0.84,Cr84Fe10Ni6,6.44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825194,1825206,4986540,0,0
512,0.1,0.08,0.82,Cr82Fe10Ni8,6.52,1,0,0,0,0.974760019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025239981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489055.2776,489065.7224,1336139,0,0
513,0.1,0.1,0.8,Cr80Fe10Ni10,6.6,1,0,0,0,0.921164348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078835652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131038.7884,131047.2116,358017,0,0
514,0.1,0.12,0.78,Cr78Fe10Ni12,6.68,1,0,0,0,0.868458685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131541315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35109.18387,35115.81613,95930,0,0
515,0.1,0.14,0.76,Cr76Fe10Ni14,6.76,1,0,0,0,0.816570061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183429939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9405.46744,9410.53256,25704,0,0
516,0.1,0.16,0.74,Cr74Fe10Ni16,6.84,1,0,0,0,0.76543203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23456797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518.641976,2522.358024,6887,0,0
517,0.1,0.18,0.72,Cr72Fe10Ni18,6.92,0.5,0,0,0,0.714984088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285015912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.7100955,676.2899045,1845,0,0
518,0.1,0.2,0.7,Cr70Fe10Ni20,7,0.5,0,0,0,0.665171135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334828865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.6741443,181.3258557,494,0,0
519,0.1,0.22,0.68,Cr68Fe10Ni22,7.08,0.5,0,0,0,0.61594298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38405702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.53622808,48.46377192,132,0,0
520,0.1,0.24,0.66,Cr66Fe10Ni24,7.16,0.5,0,0,0,0.567253889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432746111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.29823833,12.70176167,35,0,0
521,0.1,0.26,0.64,Cr64Fe10Ni26,7.24,0.5,0,0,0,0.519062174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480937826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.961875651,3.038124349,9,0,0
522,0.1,0.28,0.62,Cr62Fe10Ni28,7.32,0.5,0,0,0,0.471329813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528670187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528670187,0.471329813,2,0,0
523,0.1,0.3,0.6,Cr60Fe10Ni30,7.4,0.5,0,0,0,0.424022109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575977891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83E+27,6.83E+27,1.87E+28,0,0
524,0.101010101,0.323232323,0.575757576,Cr57Fe10Ni32,7.494949495,0.5,0,0,0,0.368554124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631445876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65E+27,2.65E+27,7.24E+27,0,0
525,0.1,0.34,0.56,Cr56Fe10Ni34,7.56,0.5,0,0,0,0.330552357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669447643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10E+26,7.10E+26,1.94E+27,0,0
526,0.1,0.36,0.54,Cr54Fe10Ni36,7.64,0.5,0,0,0,0.284340418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715659582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E+26,1.90E+26,5.20E+26,0,0
527,0.1,0.38,0.52,Cr52Fe10Ni38,7.72,0.5,0,0,0,0.23844152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76155848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10E+25,5.10E+25,1.39E+26,0,0
528,0.1,0.4,0.5,Cr50Fe10Ni40,7.8,0.5,0,0,0,0.192833533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807166467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E+25,1.37E+25,3.73E+25,0,0
529,0.1,0.42,0.48,Cr48Fe10Ni42,7.88,0.5,0,0,0,0.147496169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852503831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66E+24,3.66E+24,1.00E+25,0,0
530,0.1,0.44,0.46,Cr46Fe10Ni44,7.96,0.5,0,0,0,0.102410803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897589197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81E+23,9.81E+23,2.68E+24,0,0
531,0.1,0.46,0.44,Cr44Fe10Ni46,8.04,0,0,0,0,0.057560331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942439669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63E+23,2.63E+23,7.18E+23,0,0
532,0.1,0.48,0.42,Cr42Fe10Ni48,8.12,0,0,0,0,0.012929025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987070975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04E+22,7.04E+22,1.92E+23,0,0
533,0.1,0.5,0.4,Cr40Fe10Ni50,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E+22,1.89E+22,5.16E+22,0,0
534,0.1,0.52,0.38,Cr38Fe10Ni52,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06E+21,5.06E+21,1.38E+22,0,0
535,0.1,0.54,0.36,Cr36Fe10Ni54,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36E+21,1.36E+21,3.70E+21,0,0
536,0.1,0.56,0.34,Cr34Fe10Ni56,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63E+20,3.63E+20,9.92E+20,0,0
537,0.101010101,0.575757576,0.323232323,Cr32Fe10Ni57,8.505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73E+19,9.73E+19,2.66E+20,0,0
538,0.1,0.6,0.3,Cr30Fe10Ni60,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61E+19,2.61E+19,7.12E+19,0,0
539,0.1,0.62,0.28,Cr28Fe10Ni62,8.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98E+18,6.98E+18,1.91E+19,0,0
540,0.1,0.64,0.26,Cr26Fe10Ni64,8.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E+18,1.87E+18,5.11E+18,0,0
541,0.1,0.66,0.24,Cr24Fe10Ni66,8.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01E+17,5.01E+17,1.37E+18,0,0
542,0.1,0.68,0.22,Cr22Fe10Ni68,8.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34E+17,1.34E+17,3.67E+17,0,0
